STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2011,,1716.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2012,,1644,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2013,,1645.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2014,,1308.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2015,,1273.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2016,,1124.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2017,,1115.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2018,,1089.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2019,,1072.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2020,,1081.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2021,,1085.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2022,,1091.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2023,,1110.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,TO,Tonga,2024,,1062.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1961,,1688.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1962,,1628.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1963,,1763.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1964,,1790.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1965,,1430.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1966,,1582.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1967,,1797,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1968,,1553.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1969,,1615.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1970,,1462.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1971,,1503.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1972,,1020.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1973,,1170.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1974,,1511.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1975,,1414.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1976,,1474.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1977,,1685.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1978,,1782.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1979,,1752.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1980,,1465.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1981,,1773.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1982,,1467.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1983,,1529.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1984,,1753,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1985,,1529.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1986,,1635.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1987,,1440.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1988,,1704.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1989,,1456.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1990,,1936.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1991,,1445.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1992,,1439.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1993,,1370.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1994,,1358.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1995,,1426.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1996,,1521.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1997,,1796.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1998,,1898,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,1999,,1442.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2000,,1344.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2001,,1553.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2002,,1407.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2003,,1347.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2004,,1473.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2005,,1421.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2006,,1339.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2007,,1290.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2008,,1264,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2009,,1328.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2010,,1684.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2011,,1640.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2012,,1594,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2013,,1684.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2014,,2092.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2015,,2049,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2016,,2024.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2017,,1808,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2018,,1975.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2019,,2008.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2020,,2115,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2021,,2138.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2022,,3281.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2023,,3286.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,VU,Vanuatu,2024,,3306.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1961,,423.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1962,,388.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1963,,394.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1964,,488.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1965,,458,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1966,,479.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1967,,432.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1968,,481.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1969,,434.5,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1970,,407.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1971,,420.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1972,,450.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1973,,463.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1974,,511,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1975,,472,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1976,,481.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1977,,442.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1978,,449.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1979,,446.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1980,,538,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1981,,514.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1982,,482.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1983,,488.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1984,,452.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1985,,421.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1986,,394.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1987,,404.2,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1988,,415.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1989,,441.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1990,,382.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1991,,365.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1992,,349.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1993,,381.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1994,,373.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1995,,432.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1996,,415.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1997,,433.3,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1998,,413.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,1999,,406.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2000,,436.9,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2001,,440.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2002,,437.6,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2003,,438.1,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2004,,449.8,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2005,,471.4,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2006,,496.7,,,,KG_AN,Kilograms per animal,,,,,,,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,LVST_YIELD,Livestock Yield,NC,New Caledonia,2007,,477.8,,,,KG_AN,Kilograms per animal,,,,,,,,
